clicks,impressions,ctr,position,query,page
1,2,0.5,36.0,download wine,https://ceaksan.com/tr/wine-nedir-nasil-kullanilir
1,1,1.0,4.0,dropbox you don't have permission,https://ceaksan.com/tr/posts/grav-dropbox-ile-site-yayini
1,32,0.03125,2.84375,droplet nedir,https://ceaksan.com/digitalocean-nedir-ne-yapar
1,3,0.3333333333333333,23.0,droplet wordpress,https://ceaksan.com/tr/digitalocean-droplet-wordpress-one-click-apps-kurulumu
1,607,0.0016474464579901153,11.525535420098846,dry,https://ceaksan.com/tr/dry-prensibi/
1,3,0.3333333333333333,1.6666666666666665,dry (don’t repeat yourself),https://ceaksan.com/tr/dry-prensibi
1,9,0.1111111111111111,8.222222222222221,dry c#,https://ceaksan.com/tr/dry-prensibi
1,5,0.2,2.0,dry dont repeat yourself,https://ceaksan.com/tr/dry-prensibi
1,11,0.09090909090909091,4.818181818181818,dry prensibi,https://ceaksan.com/en/dry-prensibi/
1,2,0.5,3.5,dsiplay css,https://ceaksan.com/tr/css-display-ozellikleri
1,12,0.08333333333333333,13.0,dtunnel nedir,https://ceaksan.com/tr/posts/ssh-tunnel-nedir-nasil-kullanilir
1,42,0.023809523809523808,8.30952380952381,dtunnel nedir,https://ceaksan.com/tr/ssh-tunnel-nedir-nasil-kullanilir/
1,11,0.09090909090909091,37.36363636363637,dukkan acmak,https://ceaksan.com/tr/nasil-online-bir-dukkan-acar-isletir-ve-buyutursunuz-1
1,259,0.003861003861003861,10.28957528957529,dwh nedir,https://ceaksan.com/tr/data-warehuouse-veri-ambari
1,22,0.045454545454545456,9.090909090909092,dxvk nedir,https://ceaksan.com/tr/wine-nedir-nasil-kullanilir/
1,3,0.3333333333333333,26.333333333333332,dynamic components vue,https://ceaksan.com/tr/vue-js-dynamic-components-ve-keep-alive/
1,4,0.25,58.25,dynamic components vuejs,https://ceaksan.com/tr/vue-js-dynamic-components-ve-keep-alive
1,1,1.0,18.0,dynamic link nedir,https://ceaksan.com/en/firebase-nedir-nasil-kullanilir
1,1,1.0,1.0,dyno heroku,https://ceaksan.com/tr/heroku-nedir
1,46,0.021739130434782608,9.26086956521739,dönüşüm izleme kodu nereye eklenir,https://ceaksan.com/tr/google-ads-adwords-donusum-kodu-kurulumu
1,283,0.0035335689045936395,18.462897526501767,dönüşüm oranı hesaplama,https://ceaksan.com/tr/conversion-rate
1,6,0.16666666666666666,3.0,düzenli ifadeler nedir,https://ceaksan.com/tr/regex-regular-expressions-nedir
1,75,0.013333333333333334,10.213333333333333,düğümlerle ilgili doğru ifadeler,https://ceaksan.com/tr/xml-ve-temel-kavramlar
1,2,0.5,9.5,e - business,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,38,0.02631578947368421,6.447368421052632,e commarce,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,27,0.037037037037037035,5.851851851851852,e commence,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,7,0.14285714285714285,5.285714285714286,e commercd,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,241,0.004149377593360996,4.800829875518672,e commerce,https://ceaksan.com/e-commerce-eticaret-nedir
1,124,0.008064516129032258,6.612903225806452,e commerce manager nedir,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,27,0.037037037037037035,4.481481481481481,e commerce ne demek,https://ceaksan.com/e-commerce-eticaret-nedir
1,95,0.010526315789473684,6.178947368421053,e commerce ne demek,https://ceaksan.com/tr/e-commerce-eticaret-nedir/
1,15,0.06666666666666667,5.4,e commerce specialist nedir,https://ceaksan.com/e-commerce-eticaret-nedir
1,69,0.014492753623188406,5.898550724637682,e commers,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,24,0.041666666666666664,5.625,e commorce,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,4,0.25,7.25,e connerce,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,1,1.0,14.0,e tablo koşullu biçimlendirme,https://ceaksan.com/tr/posts/conditional-formatting
1,189,0.005291005291005291,5.920634920634921,e- commerce,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,1,1.0,1.0,e-commerce website,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,7,0.14285714285714285,1.0,e-commerce?,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,29,0.034482758620689655,6.310344827586207,e.commerce,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,2,0.5,14.5,ecdsa key fingerprint,https://ceaksan.com/tr/ssh-anahtar-key-olusturma-ve-kullanimi
1,132,0.007575757575757576,6.045454545454546,ecom nedir,https://ceaksan.com/tr/e-commerce-eticaret-nedir/
1,205,0.004878048780487805,5.053658536585366,ecomerce,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,15,0.06666666666666667,4.866666666666667,ecommarce,https://ceaksan.com/tr/e-commerce-eticaret-nedir
1,1,1.0,3.0,ecommerce analytics,https://ceaksan.com/tr/google-analytics-gtag-ecommerce-events
1,92,0.010869565217391304,4.358695652173913,ecommerce ne demek,https://ceaksan.com/e-commerce-eticaret-nedir
1,4,0.25,3.75,ecommerce ne demek,https://ceaksan.com/en/e-commerce-eticaret-nedir
1,98,0.01020408163265306,3.7346938775510203,ecommerce ne demek,https://ceaksan.com/tr/e-commerce-eticaret-nedir/
1,3,0.3333333333333333,4.666666666666666,ecommerce tag manager,https://ceaksan.com/tr/gtm-enhanced-ecommerce-events
1,15,0.06666666666666667,18.2,ecommerce with gtag.js,https://ceaksan.com/tr/google-analytics-gtag-ecommerce-events
1,1,1.0,2.0,ed25519 vs rsa,https://ceaksan.com/tr/ssh-anahtar-key-olusturma-ve-kullanimi
1,123,0.008130081300813009,5.869918699186992,education github,https://ceaksan.com/github-education-student-pack
1,38,0.02631578947368421,7.0,education github,https://ceaksan.com/tr/posts/github-education-student-pack
1,10,0.1,7.4,education pack,https://ceaksan.com/tr/posts/github-education-student-pack
1,142,0.007042253521126761,7.302816901408451,education. github. com,https://ceaksan.com/tr/github-education-student-pack
1,114,0.008771929824561403,5.798245614035087,education.github.com,https://ceaksan.com/tr/github-education-student-pack
1,12,0.08333333333333333,5.583333333333333,educationgithub,https://ceaksan.com/tr/github-education-student-pack
1,4,0.25,6.25,eireframe,https://ceaksan.com/tr/wireframe-sema-tasarimi-nedir
1,191,0.005235602094240838,9.596858638743456,electron,https://ceaksan.com/electron-io-nedir
1,318,0.0031446540880503146,10.943396226415095,electron,https://ceaksan.com/tr/electron-io-nedir/
1,2,0.5,9.5,electron html template,https://ceaksan.com/tr/posts/boilerplate-code-nedir
1,130,0.007692307692307693,28.03076923076923,electron js,https://ceaksan.com/tr/electron-io-nedir
1,32,0.03125,15.59375,electron js,https://ceaksan.com/tr/electron-io-nedir/
1,89,0.011235955056179775,7.449438202247191,electron js nedir,https://ceaksan.com/tr/posts/electron-io-nedir
1,7,0.14285714285714285,13.428571428571429,electron node js,https://ceaksan.com/tr/electron-io-nedir
1,23,0.043478260869565216,47.21739130434783,electron vue,https://ceaksan.com/tr/electron-io-nedir
1,2,0.5,29.0,electron vue js,https://ceaksan.com/tr/electron-io-nedir
1,5,0.2,7.4,electron web,https://ceaksan.com/tr/electron-io-nedir
1,19,0.05263157894736842,22.31578947368421,electron.js,https://ceaksan.com/tr/electron-io-nedir
1,10,0.1,6.9,electron.js ile masaüstü uygulama yapımına giriş,https://ceaksan.com/tr/posts/electron-io-nedir
1,1,1.0,19.0,element vue,https://ceaksan.com/tr/vue-transition-animation
1,71,0.014084507042253521,26.929577464788732,else if,https://ceaksan.com/tr/r-dilinde-if-else-kullanimi
1,204,0.004901960784313725,55.181372549019606,else if in r,https://ceaksan.com/tr/r-dilinde-if-else-kullanimi
1,281,0.0035587188612099642,65.37366548042705,else if r,https://ceaksan.com/tr/r-dilinde-if-else-kullanimi
1,1,1.0,9.0,emantic,https://ceaksan.com/tr/semantic-ui-nedir
1,6,0.16666666666666666,17.833333333333332,emit vue,https://ceaksan.com/tr/posts/vue-components-custom-events
1,24,0.041666666666666664,7.916666666666667,emit vue js,https://ceaksan.com/tr/vue-components-custom-events
1,2,0.5,43.5,emrah emirtekin,https://ceaksan.com/tr/ghost-org-blog-kurulumu
1,2,0.5,50.0,en iyi online eğitim platformu,https://ceaksan.com/tr/online-egitim-kurs-platformlari
1,145,0.006896551724137931,5.379310344827586,en yaygın kullanılan linux shell,https://ceaksan.com/tr/kabuk-shell-nedir-nasil-kullanilir
1,3,0.3333333333333333,83.66666666666667,en çok okunanlar,https://ceaksan.com/tr/2019-en-populer-icerikler/
1,1,1.0,7.0,enable cors,https://ceaksan.com/tr/cross-origin-resource-sharing
1,5,0.2,11.6,enable multisite (wpmu,https://ceaksan.com/tr/wordpress-mu
1,2,0.5,50.0,enable multisite (wpmu),https://ceaksan.com/wordpress-mu
1,6,0.16666666666666666,29.666666666666668,enable multisite (wpmu) wordpress,https://ceaksan.com/tr/wordpress-mu
1,1,1.0,6.0,endnote x9,https://ceaksan.com/tr/zotero-nedir/
1,56,0.017857142857142856,7.821428571428571,endormasyon,https://ceaksan.com/tr/veri-enformasyon-ve-bilgi
1,89,0.011235955056179775,9.584269662921349,endpoint nedir,https://ceaksan.com/tr/wordpress-custom-endpoint-nedir/
1,2400,0.0004166666666666667,1.4129166666666666,enformasyon,https://ceaksan.com/tr/veri-enformasyon-ve-bilgi/
1,1813,0.0005515719801434088,8.257032542746828,enformasyon ne demek,https://ceaksan.com/tr/veri-enformasyon-ve-bilgi
1,1113,0.0008984725965858042,4.576819407008086,enformasyon ne demek,https://ceaksan.com/tr/veri-enformasyon-ve-bilgi/
1,2738,0.0003652300949598247,4.426953981008035,enformasyon nedir,https://ceaksan.com/tr/veri-enformasyon-ve-bilgi/
1,24,0.041666666666666664,10.291666666666666,enformasyon ve bilgi arasındaki fark,https://ceaksan.com/veri-enformasyon-ve-bilgi
1,80,0.0125,3.5125,enformasyon örnek,https://ceaksan.com/tr/veri-enformasyon-ve-bilgi
1,8,0.125,2.125,enformasyon örnekleri,https://ceaksan.com/tr/veri-enformasyon-ve-bilgi/
1,23,0.043478260869565216,7.478260869565218,enhanced e-commerce,https://ceaksan.com/tr/gtm-enhanced-ecommerce-events
1,3,0.3333333333333333,4.0,enhanced e-commerce,https://ceaksan.com/tr/gtm-enhanced-ecommerce-events/
1,4,0.25,3.25,enhanced ecommerce,https://ceaksan.com/gtm-enhanced-ecommerce-events
1,13,0.07692307692307693,6.384615384615385,enhanced ecommerce,https://ceaksan.com/tr/posts/enhanced-ecommerce-purchase
1,15,0.06666666666666667,4.933333333333334,enhanced ecommerce events,https://ceaksan.com/tr/gtm-enhanced-ecommerce-events
1,3,0.3333333333333333,57.666666666666664,enhanced ecommerce events,https://ceaksan.com/tr/gtm-enhanced-ecommerce-events/
1,10,0.1,11.4,enhanced ecommerce google analytics,https://ceaksan.com/tr/posts/gtm-enhanced-ecommerce-events
1,15,0.06666666666666667,5.133333333333334,enhanced ecommerce google tag manager,https://ceaksan.com/tr/gtm-enhanced-ecommerce-events
1,7,0.14285714285714285,6.0,enhanced ecommerce google tag manager,https://ceaksan.com/tr/posts/gtm-enhanced-ecommerce-events
1,5,0.2,32.4,enhanced ecommerce gtag,https://ceaksan.com/tr/google-analytics-gtag-ecommerce-events
1,39,0.02564102564102564,5.410256410256411,enhanced ecommerce gtm,https://ceaksan.com/tr/gtm-enhanced-ecommerce-events
1,16,0.0625,4.3125,enhanced ecommerce gtm,https://ceaksan.com/tr/posts/gtm-enhanced-ecommerce-events
1,5,0.2,22.2,enhanced ecommerce impressions,https://ceaksan.com/tr/enhanced-ecommerce-impressions
1,1,1.0,4.0,enhanced ecommerce purchase,https://ceaksan.com/enhanced-ecommerce-purchase
1,3,0.3333333333333333,4.333333333333334,enhanced ecommerce tag manager,https://ceaksan.com/tr/posts/gtm-enhanced-ecommerce-events
1,1,1.0,3.0,enhanced ecommerce tracking google tag manager,https://ceaksan.com/tr/posts/gtm-enhanced-ecommerce-events
1,3,0.3333333333333333,9.666666666666666,enter passphrase,https://ceaksan.com/tr/ssh-anahtar-key-olusturma-ve-kullanimi
1,6,0.16666666666666666,7.833333333333333,enter passphrase for key id_rsa,https://ceaksan.com/tr/ssh-anahtar-key-olusturma-ve-kullanimi
1,3,0.3333333333333333,6.0,enter passphrase for key ssh,https://ceaksan.com/tr/ssh-anahtar-key-olusturma-ve-kullanimi
1,4,0.25,3.0,enterprise single sign on,https://ceaksan.com/tr/single-sign-on-sso-nedir
1,1,1.0,30.0,entity attribute value model,https://ceaksan.com/tr/magento-nedir-nasil-kurulur
1,1,1.0,7.0,entity framework unique key,https://ceaksan.com/tr/primary-unique-foreign-key/
1,5,0.2,21.6,eray berger,https://ceaksan.com/tr/projects/tahincioglu-mipim-interactive-wall
1,23,0.043478260869565216,35.73913043478261,err_connection_refused hatası,https://ceaksan.com/tr/macos-localhost-baglanti-hatasi
1,24,0.041666666666666664,8.125,err_connection_refused localhost hatası,https://ceaksan.com/tr/macos-localhost-baglanti-hatasi
1,11,0.09090909090909091,9.818181818181818,escrow ffmpeg,https://ceaksan.com/tr/ffmpeg-nedir-nasil-kullanilir/
1,55,0.01818181818181818,10.4,escrowffmpeg,https://ceaksan.com/tr/ffmpeg-nedir-nasil-kullanilir/
1,1,1.0,2.0,eslint vue,https://ceaksan.com/tr/vue-js-cli
1,41,0.024390243902439025,6.7317073170731705,etl araçları,https://ceaksan.com/tr/etl-nedir/
1,45,0.022222222222222223,5.733333333333333,etl data,https://ceaksan.com/tr/etl-nedir
1,6,0.16666666666666666,2.0,etl ne demek,https://ceaksan.com/en/etl-nedir/
1,138,0.007246376811594203,8.630434782608695,etl nedir,https://ceaksan.com/tr/posts/2020/05/etl-nedir
1,9,0.1111111111111111,43.55555555555556,etl process,https://ceaksan.com/tr/etl-nedir
1,33,0.030303030303030304,5.909090909090909,etl süreçleri,https://ceaksan.com/tr/etl-nedir/
1,27,0.037037037037037035,45.111111111111114,etsy dükkan açmak,https://ceaksan.com/tr/nasil-online-bir-dukkan-acar-isletir-ve-buyutursunuz-1
1,40,0.025,11.1,eval ssh-agent,https://ceaksan.com/tr/ssh-agent-nedir-nasil-kullanilir
1,5,0.2,61.0,event bus vue,https://ceaksan.com/tr/vue-components-custom-events
1,2,0.5,39.0,event handling vue,https://ceaksan.com/tr/vue-olay-yonetimi-event-handling/
1,1,1.0,2.0,event in vue,https://ceaksan.com/tr/vue-olay-yonetimi-event-handling
1,2,0.5,4.5,event in vue js,https://ceaksan.com/tr/vue-olay-yonetimi-event-handling
1,1,1.0,2.0,eventsource javascript example,https://ceaksan.com/tr/window-postmessage
1,12,0.08333333333333333,34.333333333333336,excel @index,https://ceaksan.com/tr/excel-index-match-function
1,1,1.0,46.0,excel de neler yapılabilir,https://ceaksan.com/tr/pivot-table-nedir
1,18,0.05555555555555555,7.222222222222222,excel de pivot table nasıl yapılır,https://ceaksan.com/pivot-table-nedir
1,8,0.125,3.25,excel de pivot tablo,https://ceaksan.com/tr/pivot-table-nedir/
1,15,0.06666666666666667,64.53333333333333,excel hazır tablo,https://ceaksan.com/pivot-table-nedir
1,15,0.06666666666666667,22.133333333333333,excel indeks,https://ceaksan.com/tr/excel-index-match-function
1,65,0.015384615384615385,3.292307692307692,excel index formülü türkçe,https://ceaksan.com/tr/excel-index-match-function
1,14,0.07142857142857142,3.0,excel index kullanımı,https://ceaksan.com/tr/excel-index-match-function/
1,40,0.025,4.65,excel index türkçe,https://ceaksan.com/tr/posts/excel-index-match-function
1,2,0.5,5.5,excel indexmatch,https://ceaksan.com/tr/excel-index-match-function
1,11,0.09090909090909091,13.636363636363637,excel indis formülü,https://ceaksan.com/tr/posts/excel-index-match-function
1,1,1.0,7.0,excel indis formülü örnekleri,https://ceaksan.com/tr/excel-index-match-function/
1,11,0.09090909090909091,9.727272727272727,excel indis kullanımı,https://ceaksan.com/tr/excel-index-match-function/
1,1,1.0,1.0,excel inex,https://ceaksan.com/tr/posts/excel-index-match-function
1,2,0.5,7.5,excel koşullu biçimlendirme ingilizce,https://ceaksan.com/tr/conditional-formatting
1,116,0.008620689655172414,10.913793103448276,excel match,https://ceaksan.com/tr/excel-index-match-function
1,9,0.1111111111111111,2.4444444444444446,excel match formülü türkçe,https://ceaksan.com/tr/excel-index-match-function/
1,47,0.02127659574468085,9.872340425531915,excel pivot chart,https://ceaksan.com/tr/pivot-table-nedir
1,4,0.25,4.5,excel pivot data,https://ceaksan.com/tr/pivot-table-nedir
1,1,1.0,3.0,excel pivot tabel,https://ceaksan.com/tr/posts/pivot-table-nedir
1,25,0.04,9.48,excel pivot table,https://ceaksan.com/pivot-table-nedir
1,62,0.016129032258064516,5.596774193548387,excel pivot tables,https://ceaksan.com/tr/pivot-table-nedir
1,11,0.09090909090909091,4.727272727272727,excel pivot tablo nasıl yapılır,https://ceaksan.com/tr/pivot-table-nedir/
1,122,0.00819672131147541,7.434426229508197,excel pivot tablo yapma,https://ceaksan.com/tr/pivot-table-nedir
1,7,0.14285714285714285,4.428571428571429,excel pivot to table,https://ceaksan.com/tr/pivot-table-nedir
1,4,0.25,3.5,excel pivotable,https://ceaksan.com/tr/pivot-table-nedir
1,10,0.1,2.0,excel private table,https://ceaksan.com/tr/pivot-table-nedir/
1,1,1.0,2.0,excel privot table,https://ceaksan.com/tr/pivot-table-nedir/
1,8,0.125,5.625,excel tableau,https://ceaksan.com/tr/posts/tableau-ile-excel-dosyasi-kontrolleri
1,33,0.030303030303030304,6.484848484848484,excel tableau,https://ceaksan.com/tr/tableau-ile-excel-dosyasi-kontrolleri
1,1,1.0,5.0,excel to pivot table,https://ceaksan.com/tr/pivot-table-nedir
1,15,0.06666666666666667,7.933333333333334,excel v lookup,https://ceaksan.com/tr/excel-vlookup-fonksiyonu
1,1,1.0,7.0,excel view lookup,https://ceaksan.com/tr/excel-vlookup-fonksiyonu/
1,1,1.0,8.0,excel vlokkup,https://ceaksan.com/tr/excel-vlookup-fonksiyonu
1,4,0.25,3.75,excel vlook up,https://ceaksan.com/tr/excel-vlookup-fonksiyonu/
1,1,1.0,4.0,excel vlookpu,https://ceaksan.com/tr/posts/excel-vlookup-fonksiyonu
1,12,0.08333333333333333,9.083333333333334,excel vlookuo,https://ceaksan.com/tr/excel-vlookup-fonksiyonu
1,3,0.3333333333333333,3.3333333333333335,excel vlookup *,https://ceaksan.com/tr/excel-vlookup-fonksiyonu
1,69,0.014492753623188406,8.028985507246377,excel vlookup kullanımı,https://ceaksan.com/excel-vlookup-fonksiyonu
1,126,0.007936507936507936,7.2936507936507935,excel vlookup nedir,https://ceaksan.com/tr/excel-vlookup-fonksiyonu/
1,28,0.03571428571428571,6.785714285714286,excel özet tablo bölgeleri,https://ceaksan.com/tr/pivot-table-nedir
1,13,0.07692307692307693,8.538461538461538,excel özet tablo oluşturma,https://ceaksan.com/tr/posts/pivot-table-nedir
1,1,1.0,3.0,excel öğrenmek,https://ceaksan.com/tr/pivot-table-nedir
1,69,0.014492753623188406,9.057971014492754,excel'de özet tablo (pivot table) oluşturma,https://ceaksan.com/tr/pivot-table-nedir
1,27,0.037037037037037035,5.777777777777778,excelde index formülü,https://ceaksan.com/tr/posts/excel-index-match-function
1,2,0.5,13.5,excelde indis formülü,https://ceaksan.com/tr/posts/excel-index-match-function
1,16,0.0625,6.1875,excelde pivot,https://ceaksan.com/pivot-table-nedir
1,14,0.07142857142857142,4.142857142857142,excelde pivot nasıl yapılır,https://ceaksan.com/tr/pivot-table-nedir/
1,246,0.0040650406504065045,7.9471544715447155,excelde pivot oluşturma,https://ceaksan.com/tr/pivot-table-nedir
1,10,0.1,3.9,excelde pivot table nasıl yapılır,https://ceaksan.com/tr/pivot-table-nedir/
1,83,0.012048192771084338,7.855421686746988,excelde pivot table oluşturma,https://ceaksan.com/tr/pivot-table-nedir
1,13,0.07692307692307693,6.3076923076923075,excelde pivot tablo,https://ceaksan.com/pivot-table-nedir
1,59,0.01694915254237288,5.711864406779661,excelde pivot tablo,https://ceaksan.com/tr/posts/pivot-table-nedir
1,9,0.1111111111111111,6.222222222222222,excelde pivot tablo nasıl yapılır,https://ceaksan.com/tr/posts/pivot-table-nedir
1,69,0.014492753623188406,7.492753623188406,excelde pivot tablo oluşturma,https://ceaksan.com/tr/pivot-table-nedir/
1,45,0.022222222222222223,6.022222222222222,excelde pivot tablo yapmak,https://ceaksan.com/tr/pivot-table-nedir
1,18,0.05555555555555555,6.055555555555555,excelde pivot yapmak,https://ceaksan.com/tr/posts/pivot-table-nedir
1,77,0.012987012987012988,9.558441558441558,excelde vlookup ne demek,https://ceaksan.com/tr/excel-vlookup-fonksiyonu
1,15,0.06666666666666667,35.53333333333333,excell koşullu biçimlendirme,https://ceaksan.com/tr/conditional-formatting
1,3,0.3333333333333333,3.3333333333333335,excell lookup,https://ceaksan.com/tr/excel-vlookup-fonksiyonu/
1,23,0.043478260869565216,3.652173913043478,excell pivot nedir,https://ceaksan.com/tr/pivot-table-nedir/
1,67,0.014925373134328358,6.7611940298507465,excell pivot table oluşturma,https://ceaksan.com/tr/pivot-table-nedir
1,3,0.3333333333333333,2.333333333333333,excelpivot table,https://ceaksan.com/tr/pivot-table-nedir
1,3,0.3333333333333333,1.0,exel index,https://ceaksan.com/tr/posts/excel-index-match-function
1,14,0.07142857142857142,4.357142857142858,exel pivot table,https://ceaksan.com/tr/pivot-table-nedir
1,43,0.023255813953488372,6.558139534883721,expres js,https://ceaksan.com/tr/express-js-nedir
1,18,0.05555555555555555,4.666666666666666,express .js,https://ceaksan.com/tr/express-js-nedir
1,3,0.3333333333333333,3.0,express .js,https://ceaksan.com/tr/posts/express-js-nedir
1,7,0.14285714285714285,36.57142857142857,express handlebars,https://ceaksan.com/tr/handlebars-nedir
1,37,0.02702702702702703,6.027027027027027,express javascript,https://ceaksan.com/tr/express-js-nedir
1,6,0.16666666666666666,6.166666666666667,express javascript,https://ceaksan.com/tr/posts/express-js-nedir
1,28,0.03571428571428571,8.821428571428571,express js vs node js,https://ceaksan.com/tr/express-js-nedir
1,2,0.5,6.5,express ks,https://ceaksan.com/tr/express-js-nedir/
1,10,0.1,9.1,express nedir,https://ceaksan.com/tr/express-js-nedir/
1,19,0.05263157894736842,10.789473684210526,express nedir,https://ceaksan.com/tr/posts/express-js-nedir
1,19,0.05263157894736842,3.789473684210526,express nodejs,https://ceaksan.com/tr/express-js-nedir/
1,2,0.5,7.5,express send xml,https://ceaksan.com/tr/posts/node-js-ile-xml-json-islemleri
1,32,0.03125,4.3125,express server,https://ceaksan.com/tr/express-js-nedir/
1,16,0.0625,5.3125,express web app,https://ceaksan.com/tr/express-js-nedir
1,4,0.25,5.5,express xml,https://ceaksan.com/tr/node-js-ile-xml-json-islemleri
1,3,0.3333333333333333,3.3333333333333335,express-handlebars,https://ceaksan.com/tr/handlebars-nedir
1,3,0.3333333333333333,5.666666666666667,express. js,https://ceaksan.com/tr/posts/express-js-nedir
1,281,0.0035587188612099642,6.697508896797153,expressjs,https://ceaksan.com/tr/posts/express-js-nedir
1,1,1.0,4.0,expressjs website,https://ceaksan.com/tr/express-js-nedir
1,1,1.0,3.0,expresss js,https://ceaksan.com/tr/posts/express-js-nedir
1,37,0.02702702702702703,6.27027027027027,extract load,https://ceaksan.com/tr/etl-nedir
1,4,0.25,5.75,extract-transform-load,https://ceaksan.com/tr/etl-nedir
1,6,0.16666666666666666,3.5,facbook pixel,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur/
1,14,0.07142857142857142,4.857142857142858,facebok piksel,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur/
1,21,0.047619047619047616,6.904761904761905,facebook api nedir,https://ceaksan.com/tr/api-nedir/
1,16,0.0625,5.875,facebook business katalog,https://ceaksan.com/tr/posts/business-manager-urun-katalogu
1,1,1.0,44.0,facebook business manager nasıl kullanılır,https://ceaksan.com/tr/posts/facebook-pixel-nedir-nasil-kurulur
1,4,0.25,4.75,facebook content security policy,https://ceaksan.com/tr/content-security-policy
1,10,0.1,9.2,facebook conversion api nedir,https://ceaksan.com/tr/api-nedir
1,4,0.25,20.25,facebook dönüşüm reklamları,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur/
1,1,1.0,8.0,facebook google analytics,https://ceaksan.com/tr/grafana-google-analytics-entegrasyonu
1,123,0.008130081300813009,7.333333333333333,facebook helper,https://ceaksan.com/tr/facebook-pixel-helper
1,3,0.3333333333333333,22.666666666666668,facebook ilişkilendirme ayarı,https://ceaksan.com/tr/business-manager-urun-katalogu
1,24,0.041666666666666664,7.166666666666667,facebook katalog düzenleme,https://ceaksan.com/tr/business-manager-urun-katalogu
1,174,0.005747126436781609,12.189655172413794,facebook katalog reklamları,https://ceaksan.com/tr/business-manager-urun-katalogu/
1,115,0.008695652173913044,7.408695652173913,facebook katalog yöneticisi,https://ceaksan.com/tr/posts/business-manager-urun-katalogu
1,46,0.021739130434782608,9.543478260869565,facebook katolog,https://ceaksan.com/tr/business-manager-urun-katalogu
1,1,1.0,3.0,facebook manager pixel,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur/
1,88,0.011363636363636364,9.215909090909092,facebook mağaza toplu ürün ekleme,https://ceaksan.com/tr/business-manager-urun-katalogu
1,34,0.029411764705882353,16.058823529411764,facebook mağaza ürün ekleme,https://ceaksan.com/tr/business-manager-urun-katalogu
1,1,1.0,2.0,facebook oixel,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur/
1,2,0.5,19.0,facebook olay kurulum aracı,https://ceaksan.com/tr/facebook-piksel-ve-standart-olaylar
1,8,0.125,24.125,facebook olay yöneticisi,https://ceaksan.com/tr/facebook-piksel-ve-standart-olaylar
1,4,0.25,19.75,facebook olay yöneticisi,https://ceaksan.com/tr/posts/facebook-piksel-ve-standart-olaylar
1,1,1.0,4.0,facebook picel,https://ceaksan.com/facebook-pixel-nedir-nasil-kurulur
1,57,0.017543859649122806,6.350877192982456,facebook piksel kodu,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur/
1,42,0.023809523809523808,5.976190476190476,facebook piksel kodu,https://ceaksan.com/tr/posts/facebook-pixel-nedir-nasil-kurulur
1,24,0.041666666666666664,5.75,facebook piksel kurulumu,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur
1,91,0.01098901098901099,6.252747252747253,facebook pikseli,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur/
1,8,0.125,4.625,facebook pikseli nedir,https://ceaksan.com/facebook-pixel-nedir-nasil-kurulur
1,44,0.022727272727272728,4.704545454545455,facebook pikseli nedir,https://ceaksan.com/tr/posts/facebook-pixel-nedir-nasil-kurulur
1,35,0.02857142857142857,8.657142857142858,facebook pikseli silme,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur
1,3,0.3333333333333333,6.666666666666667,facebook pixel content_category,https://ceaksan.com/tr/facebook-piksel-ve-standart-olaylar/
1,1,1.0,3.0,facebook pixel datalayer,https://ceaksan.com/tr/data-layer-datalayer-nedir-nasil-kullanilir
1,1,1.0,4.0,facebook pixel event tracking,https://ceaksan.com/tr/facebook-pixel-helper
1,10,0.1,2.0,facebook pixel helper nedir,https://ceaksan.com/facebook-pixel-nedir-nasil-kurulur
1,76,0.013157894736842105,8.618421052631579,facebook pixel indir,https://ceaksan.com/tr/facebook-pixel-helper
1,2,0.5,5.0,facebook pixel kod,https://ceaksan.com/facebook-pixel-nedir-nasil-kurulur
1,14,0.07142857142857142,5.071428571428571,facebook pixel kod,https://ceaksan.com/tr/facebook-pixel-nedir-nasil-kurulur/
1,28,0.03571428571428571,7.25,facebook pixel kodu ekleme,https://ceaksan.com/facebook-pixel-nedir-nasil-kurulur
